year_month,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,108.41397849462365,131.57930107526883,39.964802150537636,76.90098629032258,1553.0006720430108,58.99807889784946
2013-04-01,65.28055555555555,98.57222222222222,22.36589777777778,43.79480652777777,958.8694444444444,69.46964208333333
2013-05-01,91.39247311827957,131.98521505376345,31.587365591397848,52.174731182795696,1167.440188172043,96.69280806451613
2013-06-01,109.45277777777778,115.71111111111111,20.788428888888888,56.007834236111115,1182.7620059288538,87.08017375
2013-07-01,72.96774193548387,79.99059139784946,8.814829032258064,47.38677204301075,955.368906455863,84.94010362903227
2013-08-01,63.98924731182796,85.6888440860215,9.863050537634408,43.16316586021505,1061.3251200646012,112.5284112903226
2013-09-01,85.27083333333333,99.94722222222222,11.976084444444446,60.01042326388889,1394.0916666666667,53.31059361111111
2013-10-01,102.6149193548387,108.55779569892474,23.10118817204301,71.79813998655914,1359.005376344086,32.68117930107527
2013-11-01,82.94166666666666,99.45,27.198611111111113,59.895833333333336,2122.1551404077222,24.35852388888889
2013-12-01,85.68145161290323,94.55510752688173,40.992558064516125,61.830057862903224,1505.105240465645,23.135654569892473
2014-01-01,104.1377688172043,112.14314516129032,56.6875,49.18839357106202,1876.478494623656,23.76478494623656
2014-02-01,154.6547619047619,151.33630952380952,63.292410714285715,94.36061783203847,2166.8898809523807,38.869791666666664
2014-03-01,99.87096774193549,130.27822580645162,38.00739247311828,61.23185483870968,1502.486559139785,51.608870967741936
2014-04-01,89.88125,147.8138888888889,20.654166666666665,55.767361111111114,997.3611111111111,71.14166666666667
2014-05-01,63.65443548387097,123.44193548387098,17.620698924731183,45.22654569892474,960.013440860215,87.05725806451613
2014-06-01,57.704166666666666,76.93333333333334,8.259027777777778,45.368402777777774,957.3611111111111,94.53333333333333
2014-07-01,98.8736559139785,98.8736559139785,9.30241935483871,43.2755376344086,1060.483870967742,92.33870967741936
2014-08-01,69.45860215053763,81.76895161290322,7.559677419354839,47.70174731182796,1000.6720430107526,91.177688172043
2014-09-01,67.66444444444444,94.88944444444444,9.969583333333334,55.83861111111111,1163.888888888889,55.11333333333333
2014-10-01,116.89314516129032,158.37701612903226,11.910618279569892,77.9388440860215,1517.741935483871,25.635752688172044
2014-11-01,81.74805555555555,134.36555555555555,19.36236111111111,64.75361111111111,1731.8055555555557,22.705694444444443
2014-12-01,55.891263440860214,101.97163978494623,30.420295698924733,52.07352150537634,1678.5618279569892,27.98293010752688
2015-01-01,101.0108870967742,116.69314516129032,36.11868279569892,64.31102150537635,1974.529569892473,22.89677419354839
2015-02-01,108.99627976190476,129.12425595238096,28.621279761904763,50.83482142857143,1532.217261904762,34.30357142857143
2015-03-01,93.3440188172043,169.27977150537635,23.86673387096774,51.94764784946237,1356.1155913978494,46.11606182795699
2015-04-01,77.17430555555555,123.99444444444444,12.203472222222222,45.272222222222226,850.7638888888889,72.74236111111111
2015-05-01,60.3125,92.43548387096774,11.22983870967742,39.788978494623656,763.1720430107526,92.06048387096774
2015-06-01,66.44027777777778,82.57930555555555,8.666666666666666,39.06597222222222,1159.5833333333333,92.31041666666667
2015-07-01,69.10282258064517,82.71236559139786,5.247311827956989,37.868951612903224,957.3924731182796,95.61693548387096
2015-08-01,49.578629032258064,68.97647849462365,3.788306451612903,33.04032258064516,840.3897849462365,90.38709677419355
2015-09-01,54.420833333333334,70.90555555555555,6.518055555555556,48.111805555555556,908.1944444444445,58.05902777777778
2015-10-01,80.07930107526882,105.20766129032258,7.534274193548387,58.872983870967744,1008.9381720430108,35.97849462365591
2015-11-01,125.1375,132.44027777777777,15.811111111111112,61.81319444444444,1979.7916666666667,14.059722222222222
2015-12-01,161.24529569892474,171.45564516129033,23.549059139784948,72.75806451612904,2734.94623655914,14.323252688172044
2016-01-01,69.35349462365592,87.96034946236558,19.774193548387096,49.81317204301075,1465.4569892473119,28.977150537634408
2016-02-01,43.17097701149425,61.401580459770116,15.446120689655173,33.900862068965516,897.9885057471264,48.548132183908045
2016-03-01,98.70766129032258,143.36021505376345,20.313172043010752,56.44220430107527,1271.975806451613,49.22715053763441
2016-04-01,77.04097222222222,117.67986111111111,11.054166666666667,43.89513888888889,860.9722222222222,75.10625
2016-05-01,63.41263440860215,84.52889784946237,9.579301075268818,41.108198924731184,858.8709677419355,92.96370967741936
2016-06-01,66.01666666666667,78.68472222222222,6.118055555555555,38.54375,851.4583333333334,110.01180555555555
2016-07-01,80.51814516129032,83.14583333333333,4.690860215053763,36.57997311827957,1061.3575268817203,94.04301075268818
2016-08-01,50.9744623655914,57.88508064516129,3.096774193548387,39.74596774193548,959.8118279569892,81.09946236559139
2016-09-01,60.239583333333336,70.87361111111112,4.106944444444444,50.55625,887.5694444444445,59.14791666666667
2016-10-01,92.07728494623656,117.34408602150538,6.309811827956989,64.3252688172043,1245.8333333333333,23.100134408602152
2016-11-01,108.28680555555556,140.25277777777777,14.795833333333333,70.01944444444445,1832.5,14.083333333333334
2016-12-01,149.68548387096774,188.0356182795699,22.263440860215052,81.56653225806451,2604.97311827957,14.952956989247312
2017-01-01,126.86559139784946,158.13104838709677,21.180779569892472,63.803763440860216,2025.2016129032259,35.55107526881721
2017-02-01,74.93526785714286,102.65252976190476,19.459821428571427,51.34449404761905,1178.8690476190477,44.48363095238095
