year_month,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,106.6989247311828,130.19354838709677,41.875129032258066,63.42521115591398,1561.5430107526881,49.698333870967744
2013-04-01,78.90347222222222,93.93055555555556,22.028302222222223,42.773760833333334,1003.4486111111111,50.84361166666667
2013-05-01,81.77016129032258,129.03360215053763,26.63659032258065,52.47221102150537,1100.5772849462367,71.14997231182797
2013-06-01,105.86944444444444,118.38680555555555,14.65008,53.70585305555556,1583.5159722222222,71.2573775
2013-07-01,68.15053763440861,73.72715053763442,7.802751075268817,45.29311202956989,1227.0631720430108,84.94519327956989
2013-08-01,59.399193548387096,81.59274193548387,6.996331182795699,45.756515188172045,1076.1424731182797,87.0818370967742
2013-09-01,61.2875,117.49027777777778,13.512820000000001,57.62965333333334,1366.057974137931,49.52204689236111
2013-10-01,98.98387096774194,133.95833333333334,15.549886559139784,73.5831689516129,1397.355858361142,28.977048706317202
2013-11-01,84.32222222222222,111.68611111111112,23.508333333333333,58.00138888888889,1575.4166666666667,19.60510222222222
2013-12-01,92.30712365591398,121.84543010752688,44.816954838709684,66.48270309139785,2217.47311827957,12.877163978494625
2014-01-01,117.00940860215054,156.1747311827957,61.87768817204301,80.44422043010752,2211.2903225806454,12.03763440860215
2014-02-01,157.7938988095238,176.3125,68.58482142857143,75.74107142857143,2460.4910714285716,22.41220238095238
2014-03-01,98.74260752688173,158.07056451612902,40.06720430107527,66.39381720430107,1489.1129032258063,47.4630376344086
2014-04-01,86.69375,141.15277777777777,18.763194444444444,54.91458333333333,1075.486111111111,68.71875
2014-05-01,64.66787634408603,118.91881720430108,15.474462365591398,48.5616935483871,954.0322580645161,90.45483870967742
2014-06-01,58.03611111111111,81.17777777777778,6.340277777777778,46.40416666666667,990.2083333333334,104.07638888888889
2014-07-01,85.52755376344086,110.32862903225806,5.241935483870968,40.476478494623656,907.258064516129,104.72849462365592
2014-08-01,64.42137096774194,91.19086021505376,4.044623655913978,49.19301075268817,1027.1505376344087,94.55497311827956
2014-09-01,73.93791666666667,97.71708333333333,5.679166666666666,59.147222222222226,1162.5,53.904444444444444
2014-10-01,112.1236559139785,143.29166666666666,7.432795698924731,79.92069892473118,1439.516129032258,24.771505376344088
2014-11-01,103.08722222222222,142.11166666666665,14.213194444444444,77.10013888888889,1780.138888888889,22.303472222222222
2014-12-01,68.96196236559139,112.69610215053763,33.41505376344086,64.31263440860215,1883.9381720430108,29.355913978494623
2015-01-01,103.30147849462367,128.39180107526883,38.781317204301075,76.79274193548387,2011.6935483870968,24.22755376344086
2015-02-01,103.15997023809524,133.85119047619048,28.405505952380953,59.458333333333336,1557.142857142857,38.705357142857146
2015-03-01,87.66935483870968,154.65322580645162,23.27016129032258,59.791666666666664,1257.8629032258063,54.236559139784944
2015-04-01,72.45,119.97916666666667,9.696527777777778,49.65069444444445,836.0416666666666,77.975
2015-05-01,54.47782258064516,93.51747311827957,9.009408602150538,41.76814516129032,774.7311827956989,98.52352150537635
2015-06-01,59.297916666666666,80.95555555555555,6.875,37.365972222222226,866.6666666666666,92.74236111111111
2015-07-01,61.66599462365591,77.34139784946237,4.935483870967742,38.19153225806452,978.2930107526881,95.03965053763442
2015-08-01,45.938844086021504,68.07190860215054,3.1061827956989245,35.48252688172043,911.9623655913979,100.26747311827957
2015-09-01,53.08263888888889,68.275,4.938888888888889,42.6,952.7777777777778,58.71111111111111
2015-10-01,76.83736559139786,98.72715053763442,5.426075268817204,55.763440860215056,1044.220430107527,36.921370967741936
2015-11-01,125.73055555555555,131.6548611111111,14.54375,60.22222222222222,2089.1666666666665,14.192361111111111
2015-12-01,168.67405913978496,179.74395161290323,24.295026881720432,75.6364247311828,3085.8870967741937,17.701612903225808
2016-01-01,75.26814516129032,88.44220430107526,24.372311827956988,52.98588709677419,1639.1129032258063,28.108870967741936
2016-02-01,48.43247126436781,60.015086206896555,17.173132183908045,34.48347701149425,935.5603448275862,47.87643678160919
2016-03-01,95.20967741935483,130.82258064516128,20.520833333333332,53.99932795698925,1223.7903225806451,48.17674731182796
2016-04-01,66.72430555555556,109.25902777777777,11.221527777777778,40.990972222222226,831.6666666666666,73.51458333333333
2016-05-01,55.112231182795696,96.33400537634408,9.151881720430108,37.458333333333336,724.3279569892474,99.22043010752688
2016-06-01,63.079861111111114,80.79513888888889,5.2625,34.12430555555556,838.0555555555555,123.96180555555556
2016-07-01,74.42002688172043,82.05309139784946,3.3225806451612905,34.48521505376344,997.4462365591398,96.9260752688172
2016-08-01,50.663978494623656,64.59475806451613,2.646505376344086,39.72715053763441,932.4596774193549,76.12768817204301
2016-09-01,58.72222222222222,70.39791666666666,2.7666666666666666,50.392361111111114,866.3888888888889,56.92638888888889
2016-10-01,83.90658602150538,95.0611559139785,3.309811827956989,61.002016129032256,1246.4381720430108,20.241935483870968
2016-11-01,106.3875,136.37777777777777,10.468055555555555,71.47777777777777,1812.7777777777778,14.036111111111111
2016-12-01,156.94758064516128,169.17809139784947,17.418010752688172,89.93682795698925,2604.6370967741937,15.164650537634408
2017-01-01,132.07258064516128,149.46908602150538,18.588709677419356,71.21034946236558,2251.4112903225805,27.973790322580644
2017-02-01,77.68675595238095,90.90625,18.539434523809526,56.470982142857146,1172.9910714285713,40.895833333333336
