year_month,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,110.09274193548387,144.62298387096774,44.94506774193549,74.81740873655914,1477.7305107526881,46.810690860215054
2013-04-01,62.75138888888889,108.20416666666667,24.796645555555557,53.50137361111111,910.0125,48.88879944444444
2013-05-01,85.39448924731182,140.77822580645162,30.442204301075268,61.016129032258064,944.5282258064516,74.44117110215053
2013-06-01,106.20347222222222,128.71666666666667,14.627276111111112,72.7983223611111,1295.1645833333334,68.61699291666667
2013-07-01,68.91129032258064,85.27150537634408,9.285232258064516,55.10538172043011,820.551747311828,71.02891451612903
2013-08-01,62.28965053763441,84.45564516129032,6.918245698924731,56.34550282258065,776.9489247311828,70.1532811827957
2013-09-01,79.32708333333333,104.82222222222222,13.816618888888888,64.15768152777778,1064.4388888888889,37.193487222222224
2013-10-01,95.28225806451613,120.08602150537635,22.42548172043011,73.61059637096774,1099.3951612903227,20.69034879032258
2013-11-01,77.28263888888888,105.63333333333334,25.961111111111112,59.951388888888886,1459.1666666666667,18.827889444444445
2013-12-01,76.72177419354838,106.6760752688172,42.28986559139785,62.154011223118275,1793.6155913978494,14.920455376344085
2014-01-01,95.37903225806451,125.41868279569893,58.35752688172043,66.71975806451613,1863.3064516129032,15.74731182795699
2014-02-01,149.55580357142858,156.28720238095238,57.367559523809526,67.56547619047619,2140.848214285714,19.979166666666668
2014-03-01,98.93817204301075,146.84005376344086,36.61693548387097,68.69220430107526,1386.4247311827958,37.056451612903224
2014-04-01,102.76597222222222,168.06319444444443,19.891666666666666,67.38055555555556,888.3333333333334,57.12777777777778
2014-05-01,71.40201612903226,134.25416666666666,15.475403225806453,56.23185483870968,801.0752688172043,79.35403225806452
2014-06-01,60.00972222222222,61.327777777777776,6.2972222222222225,51.293055555555554,698.9583333333334,88.94097222222223
2014-07-01,93.21505376344086,93.21505376344086,4.495295698924731,48.71706989247312,801.4784946236559,89.79368279569893
2014-08-01,68.12970430107526,83.50551075268817,4.037096774193548,54.89677419354838,719.758064516129,83.08387096774194
2014-09-01,69.97680555555556,102.71430555555555,5.545833333333333,64.63763888888889,910.5555555555555,42.56597222222222
2014-10-01,130.43548387096774,164.88306451612902,10.828629032258064,88.70631720430107,1304.7043010752689,24.981182795698924
2014-11-01,93.80291666666668,132.3525,17.151666666666667,78.90111111111112,1596.6666666666667,16.35763888888889
2014-12-01,48.10215053763441,101.01881720430107,24.392473118279568,44.961021505376344,1199.7983870967741,25.713709677419356
2015-01-01,91.04986559139786,114.62916666666668,37.946908602150536,69.08387096774194,2046.9086021505377,19.239247311827956
2015-02-01,85.18824404761905,123.13169642857143,30.427083333333332,56.623511904761905,1506.3988095238096,45.99032738095238
2015-03-01,87.53803763440861,155.76505376344085,22.835819892473115,61.18931451612903,1249.7983870967741,54.01088709677419
2015-04-01,77.26805555555555,135.23819444444445,9.659583333333332,54.64347222222223,816.7361111111111,77.34805555555555
2015-05-01,59.19018817204301,110.34677419354838,8.680779569892474,47.81989247311828,762.8360215053764,100.59072580645162
2015-06-01,61.88263888888889,86.42430555555555,7.3381944444444445,45.45763888888889,1046.5972222222222,102.01875
2015-07-01,66.29368279569893,83.59072580645162,5.737231182795699,52.339381720430104,844.2876344086021,120.80577956989248
2015-08-01,46.73118279569893,71.12701612903226,4.158602150537634,43.236559139784944,869.6908602150538,96.64986559139786
2015-09-01,52.47013888888889,72.28194444444445,5.81875,59.830555555555556,990.2777777777778,64.31041666666667
2015-10-01,77.81586021505376,97.38440860215054,6.366935483870968,72.10618279569893,1181.989247311828,41.480510752688176
2015-11-01,122.78819444444444,130.45763888888888,10.518055555555556,78.54305555555555,2443.4375,16.64027777777778
2015-12-01,153.67271505376345,166.0201612903226,23.540994623655912,89.80712365591398,3475.907258064516,22.650537634408604
2016-01-01,67.66599462365592,86.46303763440861,22.913306451612904,55.76545698924731,1807.6612903225807,32.93682795698925
2016-02-01,44.70330459770115,61.35057471264368,18.12787356321839,33.321120689655174,1007.6867816091954,51.64798850574713
2016-03-01,103.17809139784946,154.74193548387098,22.306451612903224,48.479166666666664,1375.470430107527,51.28629032258065
2016-04-01,71.10972222222222,114.93472222222222,11.411805555555556,35.53541666666667,762.9166666666666,74.82083333333334
2016-05-01,53.36290322580645,76.12768817204301,9.450940860215054,30.793010752688172,660.1478494623656,99.41666666666667
2016-06-01,57.298611111111114,71.73333333333333,5.504166666666666,28.195138888888888,735.2083333333334,116.87361111111112
2016-07-01,71.14247311827957,76.94556451612904,3.4408602150537635,34.73790322580645,847.7822580645161,104.4885752688172
2016-08-01,46.25672043010753,49.30981182795699,2.682795698924731,39.45564516129032,754.3010752688172,89.96908602150538
2016-09-01,55.826388888888886,68.50208333333333,3.0395833333333333,48.53055555555556,681.3194444444445,61.986805555555556
2016-10-01,85.3635752688172,99.5114247311828,3.3178763440860215,64.00873655913979,1128.8306451612902,24.44489247311828
2016-11-01,100.30277777777778,126.18194444444444,9.785416666666666,74.54305555555555,1942.2222222222222,16.5875
2016-12-01,132.32392473118279,145.52755376344086,18.055779569892472,86.27217741935483,2546.6397849462364,17.87701612903226
2017-01-01,115.56182795698925,127.9986559139785,20.39516129032258,71.29771505376344,2059.8790322580644,40.645833333333336
2017-02-01,70.92708333333333,83.72693452380952,21.305803571428573,60.61830357142857,1230.8779761904761,54.95386904761905
