year_month,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,108.84139784946237,148.1290322580645,38.19857741935484,77.24878701657458,1608.0846774193549,58.91002647849462
2013-04-01,65.07291666666667,108.71736111111112,18.885862222222222,52.14926638888889,929.1618055555556,61.73000291666666
2013-05-01,82.61021505376344,150.2755376344086,22.0217623655914,59.485754838709674,999.1176075268817,84.21317607526882
2013-06-01,103.26527777777778,132.125,9.202774444444444,62.44586208333333,1440.90625,72.01544777777778
2013-07-01,61.69086021505376,82.95967741935483,4.05768870967742,47.38592002688172,984.2620967741935,73.19784166666666
2013-08-01,58.63306451612903,89.53696236559139,3.7271505376344085,44.57011545698925,902.4193548387096,80.96232392473118
2013-09-01,80.39722222222223,100.38055555555556,6.666652222222222,61.295048888888886,1183.8083333333334,45.86159444444444
2013-10-01,95.9502688172043,120.11559139784946,10.874941935483871,75.36382123655913,1292.1370967741937,27.553886021505374
2013-11-01,77.21805555555555,93.74097222222223,20.709722222222222,64.29583333333333,1566.5277777777778,27.060655555555552
2013-12-01,81.3024193548387,99.10887096774194,40.2651688172043,71.14001518817204,2503.0241935483873,25.779057526881722
2014-01-01,105.77755376344086,126.58333333333333,52.74529569892473,77.0241935483871,2698.2526881720432,31.213037634408604
2014-02-01,155.27232142857142,154.15997023809524,53.06919642857143,77.6860119047619,2469.5684523809523,32.14360119047619
2014-03-01,99.48185483870968,155.22043010752688,31.893145161290324,73.5725806451613,1699.3951612903227,47.15120967741935
2014-04-01,101.21944444444445,179.08055555555555,15.620833333333334,69.94166666666666,1030.8333333333333,66.57430555555555
2014-05-01,69.90241935483871,150.80094086021504,29.34704301075269,59.834946236559134,888.4408602150538,84.39717741935483
2014-06-01,56.94166666666667,91.77361111111111,3.061111111111111,45.204861111111114,830.9722222222222,97.67152777777778
2014-07-01,90.59341397849462,137.54771505376345,4.459677419354839,45.35013440860215,909.8118279569892,101.54099462365592
2014-08-01,65.3358870967742,106.897311827957,3.972715053763441,42.957392473118276,836.0215053763441,103.64059139784948
2014-09-01,72.10097222222223,114.81902777777778,4.726388888888889,55.520694444444445,989.4444444444445,77.06388888888888
2014-10-01,124.53494623655914,163.63104838709677,8.227150537634408,78.09879032258064,1421.8413978494623,27.830645161290324
2014-11-01,90.15597222222223,138.80222222222224,19.002361111111114,69.06263888888888,1797.361111111111,24.020555555555553
2014-12-01,60.188844086021504,99.46370967741936,31.052688172043013,55.995026881720435,1797.3118279569892,27.854301075268815
2015-01-01,95.42620967741937,115.17096774193548,35.90174731182796,67.57150537634408,2070.6317204301076,23.939247311827955
2015-02-01,95.34375,124.09375,28.470238095238095,49.410714285714285,1609.970238095238,37.98511904761905
2015-03-01,88.17399193548387,156.5720430107527,22.502419354838707,52.029637096774195,1316.3306451612902,49.91189516129032
2015-04-01,71.93055555555556,127.60972222222222,9.115277777777777,47.017361111111114,804.375,76.23611111111111
2015-05-01,58.07392473118279,113.5013440860215,8.526881720430108,40.19018817204301,710.2822580645161,97.04435483870968
2015-06-01,63.02013888888889,94.80208333333333,6.392361111111111,41.4,1144.6527777777778,97.98958333333333
2015-07-01,61.56518817204301,85.08870967741936,3.4301075268817205,37.58736559139785,669.6236559139785,112.36155913978494
2015-08-01,46.383736559139784,75.48588709677419,2.282258064516129,32.56182795698925,799.7311827956989,103.54099462365592
2015-09-01,49.92916666666667,75.92361111111111,4.179166666666666,39.30486111111111,697.6388888888889,62.571527777777774
2015-10-01,77.63575268817205,110.44623655913979,4.932795698924731,53.956989247311824,946.9758064516129,40.453629032258064
2015-11-01,131.99791666666667,138.84791666666666,11.934722222222222,59.61875,1927.1527777777778,12.36875
2015-12-01,165.2923387096774,178.69623655913978,23.15456989247312,74.03763440860214,3184.94623655914,12.940860215053764
2016-01-01,76.36088709677419,96.41801075268818,24.778225806451612,48.68010752688172,1717.002688172043,31.628360215053764
2016-02-01,43.74568965517241,60.730603448275865,17.10632183908046,28.217672413793103,1006.8965517241379,50.627155172413794
2016-03-01,98.71034946236558,152.15725806451613,19.107526881720432,54.00336021505376,1276.747311827957,51.858870967741936
2016-04-01,72.11111111111111,135.23055555555555,8.799305555555556,47.08680555555556,768.9583333333334,72.33611111111111
2016-05-01,59.448476702508955,107.70161290322581,7.879704301075269,40.42741935483871,657.3924731182796,99.89045698924731
2016-06-01,64.60462962962963,97.27847222222222,4.575,41.99513888888889,731.9444444444445,116.47638888888889
2016-07-01,70.34946236559139,93.40793010752688,2.8239247311827955,37.39045698924731,819.2204301075269,107.97110215053763
2016-08-01,48.27150537634409,75.95900537634408,2.586021505376344,38.395833333333336,777.8897849462365,81.37432795698925
2016-09-01,60.77013888888889,92.39930555555556,2.604861111111111,44.834722222222226,797.3611111111111,51.895833333333336
2016-10-01,93.1760752688172,112.15927419354838,2.928763440860215,59.784274193548384,1143.481182795699,19.111559139784948
2016-11-01,105.3013888888889,143.5,12.136111111111111,72.37361111111112,1834.6527777777778,15.736805555555556
2016-12-01,134.0013440860215,164.0013440860215,17.159274193548388,82.97849462365592,2491.532258064516,15.385752688172044
2017-01-01,126.54905913978494,152.6122311827957,21.649865591397848,69.65255376344086,2281.6532258064517,25.028225806451612
2017-02-01,72.65029761904762,97.45833333333333,19.41220238095238,54.201636904761905,1276.9345238095239,33.238839285714285
