year_month,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,110.27284946236558,147.76075268817203,43.46997849462365,88.36415766129033,1665.0288978494623,38.935366397849464
2013-04-01,66.54166666666667,108.54444444444445,25.897061111111107,72.48246152777779,899.5138888888889,50.92819027777777
2013-05-01,92.97849462365592,129.81317204301075,24.678091397849464,70.11155913978494,1017.9677419354839,62.70530322580645
2013-06-01,119.98055555555555,113.60277777777777,19.664975,67.21905527777777,1633.879861111111,60.304206666666666
2013-07-01,75.71438172043011,80.05174731182795,9.211751612903226,54.509771438172045,846.0241935483871,65.75990147849463
2013-08-01,67.03696236559139,85.65188172043011,15.651762903225805,57.133003225806455,797.513440860215,69.2298752688172
2013-09-01,86.82083333333334,102.27569444444444,13.32443,67.78122069444444,1079.9958333333334,40.75254402777777
2013-10-01,103.8508064516129,126.79569892473118,22.40972580645161,75.76135678763441,1315.3897849462367,20.297369623655914
2013-11-01,87.34652777777778,112.9888888888889,21.647222222222222,58.36151493055556,1761.2491359944704,17.082995416666666
2013-12-01,104.1491935483871,115.79301075268818,39.75393548387097,73.48273051075269,1886.6943845214803,13.593542741935483
2014-01-01,110.05376344086021,141.52083333333334,59.48790322580645,91.96102150537635,2436.0887096774195,9.290084543010753
2014-02-01,162.28199404761904,167.11532738095238,65.03497023809524,116.44270833333333,2615.5505952380954,14.399553571428571
2014-03-01,98.7385752688172,150.72177419354838,41.41263440860215,93.60215053763442,1547.5806451612902,32.432123655913976
2014-04-01,92.45625,157.9138888888889,18.183333333333334,80.71111111111111,970.9722222222222,45.99652777777778
2014-05-01,63.70403225806452,132.51827956989248,16.69543010752688,64.15658602150538,864.9193548387096,70.62096774193549
2014-06-01,56.48125,86.80277777777778,7.697222222222222,51.43819444444444,732.0833333333334,78.35138888888889
2014-07-01,91.1989247311828,122.00940860215054,11.420698924731182,53.58400537634409,802.5537634408602,81.23387096774194
2014-08-01,66.04529569892473,103.4497311827957,9.409139784946236,58.89274193548387,745.6989247311828,71.27520161290323
2014-09-01,66.12805555555555,96.90513888888889,10.240833333333333,65.52666666666666,877.2916666666666,35.00222222222222
2014-10-01,127.55510752688173,163.93010752688173,11.59005376344086,94.02016129032258,1312.970430107527,13.600806451612904
2014-11-01,92.55097222222221,144.7625,19.335416666666667,78.56222222222223,1883.611111111111,11.910416666666666
2014-12-01,62.480510752688176,109.91935483870968,32.652016129032255,63.05981182795699,1891.532258064516,15.811290322580646
2015-01-01,98.09153225806452,126.09677419354838,38.77177419354839,77.30793010752689,2246.6397849462364,10.835349462365592
2015-02-01,93.65327380952381,127.93526785714286,30.77529761904762,73.35639880952381,1743.6011904761904,20.742559523809526
2015-03-01,84.3331317204301,153.39012096774192,23.480577956989247,87.17414972481735,1282.52688172043,30.55880376344086
2015-04-01,74.32291666666667,123.00277777777778,10.818055555555556,77.99296195102207,723.8194444444445,61.63125
2015-05-01,58.534274193548384,94.65658602150538,9.468413978494624,47.59543010752688,741.263440860215,97.03763440860214
2015-06-01,61.450694444444444,83.13638888888889,8.371527777777779,41.75138888888889,1296.111111111111,95.96319444444444
2015-07-01,65.01680107526882,79.21908602150538,5.362903225806452,40.461021505376344,893.2795698924731,105.34677419354838
2015-08-01,47.04435483870968,66.19422043010752,3.155241935483871,32.53225806451613,803.3602150537635,90.78225806451613
2015-09-01,49.425,65.60902777777778,4.702083333333333,43.08958333333333,810.8333333333334,49.26875
2015-10-01,68.59408602150538,86.25537634408602,5.48252688172043,55.95161290322581,868.9516129032259,31.174059139784948
2015-11-01,113.16944444444445,118.07708333333333,13.276388888888889,64.53472222222223,1955.0694444444443,10.51388888888889
2015-12-01,149.6747311827957,156.49126344086022,25.325940860215052,79.83266129032258,2591.733870967742,12.963037634408602
2016-01-01,67.05779569892474,81.86827956989248,23.284274193548388,58.54099462365591,2133.6693548387098,23.674059139784948
2016-02-01,43.21192528735632,56.576149425287355,18.395833333333332,43.13505747126437,783.4770114942529,46.305316091954026
2016-03-01,94.92204301075269,139.0228494623656,20.625672043010752,78.80174731182795,1278.225806451613,44.32258064516129
2016-04-01,61.981944444444444,103.26736111111111,9.934027777777779,57.291666666666664,759.0972222222222,68.97152777777778
2016-05-01,52.590053763440864,71.5739247311828,8.241263440860216,48.16935483870968,646.3037634408602,92.28965053763442
2016-06-01,58.31875,75.17986111111111,5.186805555555556,48.92916666666667,746.3194444444445,101.20486111111111
2016-07-01,70.86290322580645,79.75537634408602,2.864247311827957,42.40793010752688,807.6612903225806,84.94018817204301
2016-08-01,45.203629032258064,57.868951612903224,2.309811827956989,42.96639784946237,797.7822580645161,72.66599462365592
2016-09-01,53.10486111111111,66.03611111111111,2.9680555555555554,48.72291666666667,782.0833333333334,51.291666666666664
2016-10-01,82.3635752688172,99.93817204301075,3.391801075268817,62.611559139784944,1138.5752688172042,20.071236559139784
2016-11-01,98.79444444444445,134.7722222222222,10.655555555555555,75.21388888888889,1986.388888888889,16.280555555555555
2016-12-01,126.52822580645162,147.0040322580645,20.19287634408602,91.2627688172043,2878.9650537634407,16.530241935483872
2017-01-01,115.72647849462365,133.2244623655914,20.267473118279568,75.08131720430107,2244.7580645161293,30.429435483870968
2017-02-01,69.66517857142857,85.65699404761905,20.390625,62.44940476190476,1307.142857142857,41.554315476190474
