year_month,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,104.57190860215053,130.24983198924733,38.530269982078856,67.39620885266105,1449.9165546594984,56.34342056451613
2013-04-01,62.20729166666666,95.93151041666665,20.686865842151676,46.141376633963176,893.4425562553834,62.01999074497515
2013-05-01,81.87651209677419,134.40846214157708,26.37684125490698,50.16195648326144,999.638868050346,87.33540225844699
2013-06-01,101.5422423245614,115.85954556530214,13.607298780864198,48.10779691229424,1336.5735068072024,74.3269064988426
2013-07-01,66.83966468590832,76.42411809092624,7.273532110588412,38.68656781225109,983.4478059876465,78.58395126008064
2013-08-01,60.588373655913976,77.4613015232975,6.903813513664875,39.01462904345878,885.5949696828028,82.12858054435485
2013-09-01,76.14030408249158,96.40286195286195,10.196775411522633,51.57429159850823,1156.336891363346,47.8680480371251
2013-10-01,91.7653195259042,112.67504174812643,15.604847944046197,63.2893168726354,1225.2724864046472,27.941543679630275
2013-11-01,73.82100694444445,96.24467592592593,21.838826296296293,55.82414111111111,1422.6216526631458,23.81561140287423
2013-12-01,78.15989023297492,96.06698028673834,38.52788297491039,60.240006182795696,1699.8318683905043,21.673962798685782
2014-01-01,98.3900649641577,123.64510528673834,53.39191308243728,65.58671200905803,1964.342517921147,21.74762801299283
2014-02-01,153.80877976190476,156.6819816468254,57.9209449404762,71.99737539473337,2195.8829365079364,27.186073908730155
2014-03-01,95.22743055555556,136.20564516129033,34.75011200716846,63.46460573476703,1394.0020161290322,47.22323028673835
2014-04-01,91.82523148148148,144.12430555555554,17.128935185185185,57.278819444444444,924.2476851851852,70.26440972222223
2014-05-01,62.17731499535506,116.99372101245814,15.162549472063866,47.374302652774986,835.2808065209402,90.16505153196341
2014-06-01,54.43557080109607,74.03731004638584,6.2812220270154855,39.30593471250289,798.6357591876208,100.52796526882298
2014-07-01,89.1481406810036,109.78406698028674,6.5418458781362006,37.86792114695341,932.0396505376344,102.93578068996415
2014-08-01,63.15761648745519,85.45461469534051,5.377576164874552,41.77204301075269,842.5907258064517,96.87113015232974
2014-09-01,66.25087962962964,90.31604166666666,6.684780092592593,48.57925925925926,990.0752314814814,57.02501157407408
2014-10-01,119.37572804659499,146.5055443548387,8.910338261648745,70.26579301075269,1331.0931899641578,27.68441980286738
2014-11-01,87.27999421296296,125.51697916666666,16.44337962962963,65.69707175925926,1569.1493055555557,22.656487268518518
2014-12-01,58.22188993428913,95.37169765531661,28.177658303464753,52.72501680107527,1539.7662783751493,28.165371117084828
2015-01-01,96.12271132019117,113.71953778375149,34.25855921445639,66.02249103942653,1901.7715800477897,23.603978121266426
2015-02-01,93.0781994047619,120.7834945436508,26.66371527777778,51.13303571428571,1454.7929067460318,39.082403273809526
2015-03-01,86.38412298387097,146.01625224014336,20.7919186827957,53.905887925096785,1186.111111111111,50.68597670250896
2015-04-01,71.83956018518519,115.07843171296297,9.285347222222223,45.63505585702961,755.6192129629629,77.11098958333334
2015-05-01,55.72750336021505,95.61705869175627,8.722278225806452,37.2601814516129,721.3037634408602,96.67916666666667
2015-06-01,60.66841435185185,80.5243287037037,6.707060185185185,34.796469907407406,1051.7129629629628,95.0216550925926
2015-07-01,60.95150089605735,75.41244399641577,4.794186827956989,34.46774193548387,814.241711469534,102.6004144265233
2015-08-01,44.30370743727599,64.86245519713262,3.5945900537634405,29.84397401433692,780.0067204301075,94.05045922939068
2015-09-01,48.758217592592594,63.24774305555556,4.894155092592593,40.5744212962963,809.8263888888888,59.58246527777778
2015-10-01,70.13272849462366,89.31714829749103,5.854222670250896,52.04267473118279,944.6908602150538,39.52564964157706
2015-11-01,114.75746527777778,120.25162037037036,11.77222222222222,59.61510416666667,1935.7957175925924,14.555381944444443
2015-12-01,149.60175851254482,159.54161066308242,19.31423611111111,74.3589829749104,2789.832549283154,17.32448476702509
2016-01-01,66.79961917562724,82.52867383512545,19.873823924731184,50.56037186379928,1564.0344982078852,30.17747535842294
2016-02-01,42.82195881226053,57.133800287356316,14.570821360153255,33.495270593869726,882.7047413793103,48.60793821839081
2016-03-01,92.19371639784946,134.40193772401435,17.770833333333332,55.27598566308243,1210.663082437276,48.741263440860216
2016-04-01,67.59652777777778,114.08564814814815,9.794155092592593,41.846122685185186,779.5775462962962,71.46898148148148
2016-05-01,54.38326239545998,86.9023633512545,8.069478046594982,36.21495295698925,679.2159498207885,95.86446012544803
2016-06-01,58.70396219135802,76.03353009259258,5.018773148148148,34.071921296296296,742.6689814814814,109.54069444444444
2016-07-01,68.66515456989247,77.18061155913979,3.47793458781362,31.592797939068102,894.1776144640999,101.1983646953405
2016-08-01,45.81221998207885,58.079469086021504,2.8578629032258065,32.94181227598566,816.9054948548965,78.49417562724014
2016-09-01,53.974884259259255,67.96087962962963,3.384548611111111,40.60480324074074,751.6145833333334,55.18055555555555
2016-10-01,85.58966173835125,100.6975806451613,4.317573924731183,53.295138888888886,1125.8008512544802,23.77290546594982
2016-11-01,97.43738425925926,130.32494212962962,11.11888888888889,65.64259259259259,1753.8483796296296,16.738657407407405
2016-12-01,128.73319892473117,149.56737231182794,17.04945116487455,77.49719982078854,2421.6677867383514,17.869007616487455
2017-01-01,113.72983870967742,133.71768593189964,18.554995519713263,63.105006720430104,2038.412858422939,33.97267025089606
2017-02-01,68.8014632936508,85.59709821428572,17.608506944444446,50.695684523809526,1151.4756944444443,46.57539682539683
